%ITP 9, profile 9: year day longitude(E+) latitude(N+) ndepths
2007  258.01685  -124.7146  87.0750  756
%pressure(dbar) temperature(C) salinity nobs
  6.5   -1.5669   28.8849  11
  6.9   -1.5670   28.8848   8
  8.0   -1.5670   28.8849   3
  8.9   -1.5668   28.8848   4
 10.0   -1.5668   28.8848   4
 11.0   -1.5668   28.8848   3
 11.9   -1.5669   28.8850   4
 13.0   -1.5668   28.8851   4
 14.0   -1.5669   28.8853   3
 14.9   -1.5668   28.8856   4
 16.0   -1.5667   28.8854   4
 17.0   -1.5667   28.8856   3
 17.9   -1.5669   28.8859   4
 19.0   -1.5671   28.8863   4
 20.0   -1.5668   28.8860   3
 20.9   -1.5673   28.8865   4
 22.0   -1.5672   28.8867   4
 23.0   -1.5679   28.8880   3
 23.9   -1.5678   28.8879   4
 25.0   -1.5680   28.8888   4
 26.0   -1.5680   28.8889   3
 27.0   -1.5681   28.8892   4
 28.1   -1.5678   28.8895   4
 29.0   -1.5672   28.8899   3
 30.0   -1.5665   28.8914   4
 31.0   -1.5641   28.8956   3
 31.9   -1.5630   28.9016   4
 33.0   -1.5579   28.9448   4
 34.0   -1.5258   29.2262   3
 34.9   -1.5140   29.4147   4
 36.0   -1.5165   29.4862   4
 37.0   -1.5264   29.5453   3
 38.0   -1.5343   29.5908   4
 39.1   -1.5382   29.6431   4
 40.0   -1.5423   29.6905   3
 41.0   -1.5441   29.7564   4
 42.0   -1.5464   29.8181   3
 42.9   -1.5424   29.9034   4
 44.0   -1.5385   30.0225   4
 45.0   -1.5470   30.1123   3
 46.0   -1.5558   30.1865   4
 47.1   -1.5672   30.3224   4
 48.0   -1.5670   30.4698   3
 49.0   -1.5665   30.6026   4
 50.0   -1.5646   30.7474   3
 50.9   -1.5614   30.9121   4
 52.0   -1.5594   31.0642   4
 53.0   -1.5546   31.1896   3
 54.0   -1.5523   31.3366   4
 55.0   -1.5583   31.4646   3
 55.9   -1.5761   31.5109   4
 57.0   -1.5954   31.5681   4
 58.0   -1.5737   31.6244   3
 59.0   -1.5709   31.6535   4
 60.0   -1.5749   31.7347   3
 61.0   -1.5907   31.8206   4
 62.1   -1.5902   31.8942   4
 63.1   -1.5773   31.9824   3
 64.0   -1.5776   32.0394   4
 65.0   -1.5710   32.0795   3
 66.0   -1.5751   32.1147   4
 67.0   -1.5760   32.1566   3
 68.0   -1.5747   32.1980   4
 68.9   -1.5733   32.2351   3
 69.9   -1.5873   32.2876   4
 71.1   -1.5759   32.3481   4
 72.0   -1.5744   32.4139   3
 73.0   -1.5786   32.4590   4
 74.0   -1.5863   32.4937   3
 75.0   -1.5824   32.5278   4
 75.9   -1.5735   32.5653   3
 76.9   -1.5608   32.5964   4
 78.0   -1.5265   32.6545   4
 79.0   -1.5155   32.7186   3
 80.0   -1.5233   32.7694   4
 81.0   -1.5297   32.8105   3
 82.0   -1.5182   32.8473   4
 83.1   -1.5120   32.8842   4
 84.1   -1.5148   32.9122   3
 85.0   -1.5205   32.9606   4
 86.0   -1.5151   33.0194   3
 87.0   -1.5119   33.0587   4
 88.0   -1.5185   33.0919   3
 88.9   -1.5303   33.1285   4
 90.1   -1.5308   33.1741   4
 91.1   -1.5192   33.2111   3
 92.0   -1.5248   33.2439   4
 93.0   -1.5328   33.2844   3
 94.0   -1.5467   33.3313   4
 95.0   -1.5765   33.3807   3
 96.0   -1.5746   33.4184   4
 97.1   -1.5675   33.4596   4
 98.0   -1.5639   33.4980   3
 99.0   -1.5785   33.5373   4
100.0   -1.5701   33.5679   3
101.0   -1.5748   33.6131   4
102.0   -1.5709   33.6462   3
102.9   -1.5515   33.6785   4
104.1   -1.5509   33.7064   4
105.0   -1.5521   33.7267   3
106.0   -1.5526   33.7490   4
107.0   -1.5519   33.7698   3
108.0   -1.5521   33.7998   4
109.0   -1.5460   33.8247   3
110.0   -1.5438   33.8437   4
110.9   -1.5409   33.8601   3
111.9   -1.5398   33.8779   4
113.1   -1.5300   33.8960   4
114.0   -1.5216   33.9120   3
115.0   -1.5318   33.9284   4
116.0   -1.5309   33.9412   3
117.0   -1.5218   33.9558   4
118.0   -1.5175   33.9707   3
119.0   -1.5082   33.9870   4
119.9   -1.4960   34.0007   3
120.9   -1.4872   34.0105   4
122.1   -1.4683   34.0220   4
123.1   -1.4513   34.0333   3
124.0   -1.4346   34.0442   4
125.0   -1.4132   34.0553   3
126.0   -1.3816   34.0673   4
127.0   -1.3538   34.0764   3
128.0   -1.3263   34.0875   4
129.0   -1.3030   34.0987   3
130.0   -1.2767   34.1079   4
131.0   -1.2488   34.1219   3
132.0   -1.2462   34.1276   4
133.0   -1.2378   34.1381   3
134.0   -1.2310   34.1397   4
134.9   -1.2054   34.1512   3
135.9   -1.1837   34.1597   4
137.1   -1.1572   34.1702   4
138.1   -1.1320   34.1805   3
139.1   -1.1021   34.1915   4
140.0   -1.0792   34.2011   3
141.0   -1.0609   34.2073   4
142.0   -1.0433   34.2132   3
143.0   -1.0106   34.2227   4
144.0   -0.9957   34.2268   3
145.0   -0.9646   34.2375   4
146.0   -0.9361   34.2445   3
147.0   -0.9273   34.2459   4
148.0   -0.9040   34.2540   3
149.0   -0.8716   34.2614   4
150.0   -0.8677   34.2628   3
151.0   -0.8268   34.2734   4
151.9   -0.8127   34.2773   3
152.9   -0.7840   34.2872   4
153.9   -0.7610   34.2960   3
154.9   -0.7500   34.3013   4
156.1   -0.7393   34.3040   4
157.0   -0.7152   34.3154   3
158.0   -0.7152   34.3152   4
159.0   -0.6916   34.3242   3
160.0   -0.6854   34.3285   4
161.0   -0.6796   34.3297   3
162.0   -0.6509   34.3383   4
163.0   -0.6469   34.3380   3
164.0   -0.6205   34.3452   4
165.0   -0.5933   34.3531   3
166.0   -0.5692   34.3570   4
