%ITP 9, profile 1: year day longitude(E+) latitude(N+) ndepths
2007  255.00002  -130.1371  87.0691  756
%pressure(dbar) temperature(C) salinity nobs
  6.3   -1.5587   28.7782  14
  6.9   -1.5587   28.7795   5
  8.0   -1.5587   28.7825   4
  9.1   -1.5589   28.7844   4
 10.0   -1.5590   28.7845   3
 11.0   -1.5593   28.7848   4
 12.1   -1.5593   28.7850   4
 13.0   -1.5592   28.7850   3
 14.0   -1.5594   28.7852   4
 15.1   -1.5596   28.7856   4
 16.0   -1.5597   28.7857   3
 17.0   -1.5581   28.7874   4
 18.1   -1.5551   28.7946   4
 19.0   -1.5531   28.8050   3
 20.0   -1.5524   28.8092   4
 21.0   -1.5521   28.8178   3
 21.9   -1.5518   28.8274   4
 23.1   -1.5490   28.8407   4
 24.0   -1.5490   28.8554   3
 25.0   -1.5441   28.9054   4
 26.0   -1.5239   29.0745   3
 26.9   -1.4836   29.3126   4
 28.1   -1.4825   29.3499   4
 29.0   -1.4862   29.3635   3
 30.0   -1.4932   29.3756   4
 31.0   -1.4976   29.3870   3
 31.9   -1.5014   29.4008   4
 33.0   -1.4994   29.4190   4
 34.0   -1.4768   29.4409   3
 35.0   -1.4915   29.4590   4
 36.1   -1.5194   29.4816   4
 37.0   -1.5288   29.5152   3
 38.0   -1.5308   29.5479   4
 39.0   -1.5363   29.5797   3
 39.9   -1.5398   29.6142   4
 41.0   -1.5466   29.6823   4
 42.0   -1.5515   29.7416   3
 42.9   -1.5533   29.7993   4
 44.0   -1.5557   29.8761   4
 45.0   -1.5570   29.9248   3
 45.9   -1.5583   29.9800   4
 47.0   -1.5586   30.0693   4
 48.0   -1.5594   30.1726   3
 49.0   -1.5649   30.3358   4
 50.1   -1.5687   30.4862   4
 51.0   -1.5702   30.6012   3
 52.0   -1.5658   30.6985   4
 53.0   -1.5606   30.8123   3
 53.9   -1.5567   30.9183   4
 55.0   -1.5547   31.0486   4
 56.0   -1.5517   31.1342   3
 57.0   -1.5564   31.2307   4
 58.0   -1.5601   31.3088   3
 58.9   -1.5671   31.3869   4
 60.0   -1.5685   31.4600   4
 61.0   -1.5704   31.5200   3
 62.0   -1.5673   31.6472   4
 63.0   -1.5612   31.8004   3
 63.9   -1.5626   31.9205   4
 65.0   -1.5566   31.9881   4
 66.0   -1.5556   32.0229   3
 67.0   -1.5588   32.0566   4
 68.0   -1.5646   32.0940   3
