%ITP 9, profile 6: year day longitude(E+) latitude(N+) ndepths
2007  256.50003  -128.0720  87.0742  754
%pressure(dbar) temperature(C) salinity nobs
  8.3   -1.5656   28.8333  31
  8.9   -1.5654   28.8349   5
  9.9   -1.5653   28.8348   4
 10.9   -1.5655   28.8349   4
 12.0   -1.5654   28.8349   4
 13.0   -1.5655   28.8350   3
 14.0   -1.5653   28.8353   4
 15.0   -1.5652   28.8359   3
 16.0   -1.5651   28.8362   4
 17.0   -1.5651   28.8363   3
 18.0   -1.5651   28.8365   4
 19.0   -1.5650   28.8368   3
 20.0   -1.5647   28.8383   4
 21.0   -1.5642   28.8386   3
 22.0   -1.5638   28.8392   4
 23.0   -1.5637   28.8393   3
 23.9   -1.5636   28.8398   4
 25.1   -1.5630   28.8408   4
 26.1   -1.5625   28.8416   3
 27.0   -1.5614   28.8462   4
 28.0   -1.5531   28.8877   3
 29.0   -1.5351   29.1007   4
 30.0   -1.5183   29.3180   3
 31.0   -1.5147   29.4100   4
 32.0   -1.5175   29.4459   3
 33.0   -1.5229   29.5174   4
 34.0   -1.5295   29.5724   3
 35.0   -1.5344   29.6401   4
 36.0   -1.5385   29.7285   3
 37.0   -1.5409   29.7736   4
 38.0   -1.5470   29.8333   3
 39.0   -1.5493   29.8846   4
 40.0   -1.5508   29.9407   3
 41.0   -1.5530   30.0219   4
 42.0   -1.5554   30.0677   3
 43.0   -1.5573   30.1318   4
 44.0   -1.5592   30.2203   3
 45.0   -1.5678   30.3323   4
 46.0   -1.5673   30.3930   3
 47.0   -1.5710   30.4605   4
 47.9   -1.5807   30.5326   3
 48.9   -1.5870   30.6019   4
 50.1   -1.5938   30.6748   4
 51.0   -1.5972   30.7667   3
 52.0   -1.5946   30.8447   4
 53.0   -1.5899   30.9450   3
 54.0   -1.5955   31.0231   4
 55.0   -1.6097   31.0784   3
 56.0   -1.6109   31.1329   4
 57.0   -1.6123   31.1852   3
 58.0   -1.5897   31.2586   4
 59.1   -1.5756   31.3654   4
 60.1   -1.5725   31.4642   3
 61.0   -1.5738   31.5528   4
 62.0   -1.5808   31.6465   3
 63.0   -1.5794   31.7277   4
 64.0   -1.5766   31.7840   3
 65.0   -1.5726   31.8477   4
 66.0   -1.5683   31.9173   3
 67.0   -1.5634   31.9805   4
 67.9   -1.5626   32.0492   3
 68.9   -1.5644   32.0971   4
 70.1   -1.5634   32.1402   4
 71.0   -1.5555   32.1818   3
 72.0   -1.5459   32.2375   4
 73.0   -1.5383   32.2952   3
 74.0   -1.5362   32.3475   4
 75.0   -1.5327   32.4023   3
 76.0   -1.5264   32.4597   4
 76.9   -1.5193   32.4967   3
 77.9   -1.5150   32.5430   4
 79.0   -1.5111   32.5919   4
 80.0   -1.5005   32.6422   3
 81.0   -1.4928   32.6879   4
 82.0   -1.4883   32.7446   3
 83.0   -1.4868   32.7813   4
 84.0   -1.4876   32.8057   3
 84.9   -1.4882   32.8521   4
 86.1   -1.4857   32.9020   4
 87.0   -1.4824   32.9533   3
 88.0   -1.4850   33.0120   4
 89.0   -1.4896   33.0711   3
 90.0   -1.4957   33.1315   4
 91.0   -1.4945   33.1755   3
 91.9   -1.4854   33.2160   4
 93.0   -1.4929   33.2517   4
 94.0   -1.5036   33.2925   3
 95.0   -1.5018   33.3299   4
 96.0   -1.5124   33.3662   3
 96.9   -1.5153   33.3966   4
 98.1   -1.5245   33.4305   4
 99.0   -1.5393   33.4623   3
100.0   -1.5512   33.4959   4
101.0   -1.5508   33.5310   3
102.0   -1.5469   33.5655   4
103.0   -1.5164   33.5989   3
103.9   -1.5086   33.6310   4
105.1   -1.5109   33.6544   4
106.0   -1.5182   33.6756   3
107.0   -1.5319   33.7034   4
108.0   -1.5280   33.7326   3
109.0   -1.5269   33.7596   4
110.0   -1.5319   33.7799   3
111.0   -1.5290   33.7920   4
112.0   -1.5260   33.8077   3
112.9   -1.5278   33.8292   4
114.1   -1.5253   33.8534   4
115.0   -1.5235   33.8674   3
116.0   -1.5240   33.8833   4
117.0   -1.5220   33.8994   3
118.0   -1.5216   33.9182   4
119.0   -1.5207   33.9340   3
119.9   -1.5163   33.9453   4
121.1   -1.5095   33.9598   4
122.0   -1.5023   33.9726   3
123.0   -1.4938   33.9856   4
124.0   -1.4772   34.0030   3
125.0   -1.4686   34.0135   4
125.9   -1.4515   34.0233   3
126.9   -1.4334   34.0347   4
128.0   -1.4140   34.0459   4
129.0   -1.3785   34.0582   3
130.0   -1.3511   34.0699   4
131.0   -1.3415   34.0803   3
132.0   -1.3195   34.0909   4
133.1   -1.2873   34.1056   4
134.0   -1.2255   34.1226   3
135.0   -1.2056   34.1305   4
136.0   -1.1910   34.1358   3
137.0   -1.1712   34.1434   4
138.1   -1.1503   34.1524   4
139.0   -1.1389   34.1574   3
140.0   -1.1179   34.1680   4
