%ITP 9, profile 7: year day longitude(E+) latitude(N+) ndepths
2007  257.01684  -126.9341  87.0870  754
%pressure(dbar) temperature(C) salinity nobs
  6.3   -1.5672   28.8766  14
  6.9   -1.5672   28.8764   5
  7.9   -1.5674   28.8761   4
  8.9   -1.5673   28.8764   4
 10.0   -1.5671   28.8767   4
 11.0   -1.5672   28.8769   4
 12.0   -1.5671   28.8769   4
 13.0   -1.5671   28.8771   4
 14.0   -1.5670   28.8771   4
 15.1   -1.5671   28.8771   4
 16.1   -1.5671   28.8771   4
 17.0   -1.5671   28.8771   3
 17.9   -1.5670   28.8773   4
 18.9   -1.5670   28.8772   4
 19.9   -1.5669   28.8773   4
 21.0   -1.5669   28.8777   4
 22.0   -1.5668   28.8778   4
 23.1   -1.5668   28.8781   4
 24.0   -1.5668   28.8781   3
 24.9   -1.5668   28.8785   4
 25.9   -1.5667   28.8785   4
 27.0   -1.5667   28.8788   4
 28.0   -1.5667   28.8788   4
 29.1   -1.5669   28.8793   4
 30.1   -1.5667   28.8813   4
 31.0   -1.5664   28.8920   3
 31.9   -1.5408   29.2333   4
 32.9   -1.5236   29.5079   4
 34.0   -1.5275   29.5620   4
 35.0   -1.5351   29.5979   4
 36.1   -1.5361   29.6292   4
 37.0   -1.5409   29.6715   3
 37.9   -1.5356   29.7244   4
 39.0   -1.5362   29.7908   4
 40.1   -1.5484   29.8682   4
 41.0   -1.5531   29.9362   3
 41.9   -1.5605   29.9954   4
 43.0   -1.5523   30.0563   4
 44.0   -1.5468   30.1608   4
 45.1   -1.5545   30.2550   4
 46.0   -1.5635   30.3322   3
 46.9   -1.5671   30.4672   4
 48.0   -1.5644   30.6155   4
 49.0   -1.5629   30.7173   4
 50.1   -1.5630   30.8178   4
 51.0   -1.5616   30.9026   3
 51.9   -1.5632   30.9692   4
 53.0   -1.5603   31.0594   4
 54.0   -1.5606   31.1534   4
 55.1   -1.5634   31.2399   4
 56.0   -1.5659   31.3115   3
 56.9   -1.5564   31.3840   4
 58.0   -1.5504   31.4512   4
 59.1   -1.5476   31.5179   4
 60.0   -1.5479   31.6161   3
 61.0   -1.5530   31.6835   4
 62.0   -1.5617   31.7488   4
 63.1   -1.5829   31.8138   4
 64.0   -1.5976   31.8866   3
 65.0   -1.6003   31.9537   4
 66.0   -1.6044   32.0118   4
 67.0   -1.6055   32.0304   3
 67.9   -1.5840   32.0638   4
 69.0   -1.5793   32.1112   4
 70.0   -1.5690   32.1691   4
 71.1   -1.5652   32.2127   4
 72.0   -1.5652   32.2503   3
 73.0   -1.6058   32.2751   4
 74.0   -1.6116   32.3152   4
 75.1   -1.5878   32.3692   4
 76.0   -1.5821   32.4099   3
 76.9   -1.5722   32.4287   4
 78.0   -1.5501   32.4563   4
 79.1   -1.5235   32.4927   4
 80.0   -1.5255   32.5214   3
 81.0   -1.5233   32.5637   4
 82.0   -1.5306   32.6137   4
 83.1   -1.5382   32.6657   4
 84.0   -1.5286   32.7337   3
 85.0   -1.5203   32.7918   4
 86.0   -1.5124   32.8480   4
 87.1   -1.5008   32.8895   4
 88.0   -1.4927   32.9299   3
 88.9   -1.5052   32.9925   4
 90.0   -1.5479   33.0492   4
 91.1   -1.5676   33.0963   4
 92.0   -1.5576   33.1409   3
 92.9   -1.5880   33.1618   4
 94.0   -1.5992   33.1767   4
 95.1   -1.5737   33.2135   4
 96.0   -1.5494   33.2686   3
 96.9   -1.5467   33.3273   4
 98.0   -1.5274   33.3774   4
 99.0   -1.5299   33.4226   4
100.0   -1.5300   33.4554   3
100.9   -1.5280   33.4907   4
102.0   -1.5377   33.5245   4
103.1   -1.5417   33.5598   4
104.0   -1.5419   33.6025   3
105.0   -1.5294   33.6435   4
106.0   -1.5255   33.6776   4
107.0   -1.5350   33.7008   3
107.9   -1.5325   33.7256   4
109.0   -1.5347   33.7528   4
110.0   -1.5329   33.7648   3
110.9   -1.5369   33.7765   4
112.0   -1.5381   33.7968   4
113.0   -1.5323   33.8215   3
113.9   -1.5382   33.8464   4
115.0   -1.5428   33.8687   4
116.1   -1.5410   33.8909   4
117.0   -1.5412   33.9057   3
118.0   -1.5382   33.9210   4
119.0   -1.5327   33.9417   4
120.0   -1.5253   33.9594   3
120.9   -1.5177   33.9742   4
122.0   -1.5095   33.9870   4
123.0   -1.5041   33.9944   3
123.9   -1.4990   34.0003   4
125.0   -1.4848   34.0164   4
126.1   -1.4690   34.0311   4
127.0   -1.4514   34.0445   3
128.0   -1.4367   34.0558   4
129.1   -1.4220   34.0639   4
130.0   -1.4038   34.0708   3
131.0   -1.3784   34.0841   4
132.0   -1.3633   34.0903   4
133.0   -1.3439   34.0972   3
133.9   -1.3233   34.1045   4
135.0   -1.2883   34.1171   4
136.1   -1.2580   34.1277   4
137.0   -1.2304   34.1396   3
138.0   -1.1973   34.1503   4
139.1   -1.1734   34.1604   4
140.0   -1.1606   34.1647   3
141.0   -1.1213   34.1786   4
142.1   -1.1003   34.1882   4
143.0   -1.0636   34.1990   3
144.0   -1.0371   34.2071   4
145.1   -1.0149   34.2153   4
146.0   -0.9828   34.2256   3
147.0   -0.9723   34.2273   4
148.0   -0.9218   34.2426   4
149.0   -0.9093   34.2460   3
150.0   -0.8967   34.2487   4
151.0   -0.8629   34.2620   4
152.0   -0.8556   34.2650   3
153.0   -0.8420   34.2699   4
154.0   -0.8223   34.2793   4
155.0   -0.8145   34.2813   3
156.0   -0.8003   34.2874   4
157.0   -0.7748   34.2923   4
158.0   -0.7430   34.3016   3
159.0   -0.7383   34.3005   4
160.0   -0.6840   34.3148   4
161.0   -0.6842   34.3150   3
162.0   -0.6652   34.3210   4
163.0   -0.6080   34.3348   4
164.0   -0.6073   34.3349   3
164.9   -0.5963   34.3355   4
166.0   -0.5485   34.3524   4
167.0   -0.5383   34.3589   3
167.9   -0.5378   34.3588   4
169.0   -0.5375   34.3582   4
170.1   -0.5066   34.3717   4
171.0   -0.4965   34.3764   3
172.0   -0.4967   34.3761   4
173.1   -0.4686   34.3859   4
174.0   -0.4607   34.3901   3
175.0   -0.4603   34.3899   4
176.0   -0.4187   34.4033   4
177.0   -0.4165   34.4045   3
177.9   -0.4161   34.4043   4
179.0   -0.3981   34.4116   4
180.0   -0.3826   34.4205   3
180.9   -0.3823   34.4200   4
182.0   -0.3823   34.4195   4
183.0   -0.3702   34.4240   3
183.9   -0.3371   34.4377   4
185.0   -0.3375   34.4376   4
186.0   -0.3374   34.4370   3
186.9   -0.3093   34.4480   4
188.0   -0.2973   34.4536   4
189.0   -0.2981   34.4529   3
189.9   -0.2789   34.4608   4
191.0   -0.2575   34.4703   4
192.0   -0.2575   34.4696   3
193.0   -0.2456   34.4723   4
194.0   -0.2149   34.4860   4
195.0   -0.2142   34.4855   3
196.0   -0.1838   34.4963   4
197.0   -0.1742   34.5012   4
198.0   -0.1730   34.5009   3
199.0   -0.1647   34.5031   4
200.1   -0.1280   34.5190   4
201.0   -0.1277   34.5193   3
202.0   -0.1280   34.5186   4
203.1   -0.1087   34.5261   4
204.0   -0.0856   34.5374   3
205.0   -0.0851   34.5376   4
206.0   -0.0853   34.5372   3
206.9   -0.0842   34.5369   4
208.0   -0.0514   34.5498   4
209.0   -0.0488   34.5509   3
209.9   -0.0380   34.5537   4
211.0   -0.0116   34.5657   4
212.0   -0.0115   34.5658   3
213.0   -0.0118   34.5657   4
214.1   -0.0112   34.5650   4
215.0    0.0155   34.5754   3
216.0    0.0254   34.5818   4
217.0    0.0369   34.5852   3
217.9    0.0667   34.5960   4
219.0    0.0668   34.5962   4
220.0    0.0670   34.5958   3
221.0    0.0807   34.6000   4
222.1    0.1037   34.6086   4
223.0    0.1042   34.6077   3
224.0    0.1358   34.6177   4
225.0    0.1580   34.6278   3
226.0    0.1583   34.6273   4
227.1    0.1583   34.6267   4
228.0    0.1874   34.6353   3
229.0    0.2048   34.6428   4
230.0    0.2214   34.6492   3
230.9    0.2216   34.6494   4
232.0    0.2214   34.6496   4
233.0    0.2216   34.6493   3
234.0    0.2215   34.6488   4
235.0    0.2407   34.6529   3
235.9    0.2490   34.6558   4
237.0    0.2746   34.6650   4
238.0    0.2828   34.6667   3
239.0    0.3208   34.6785   4
240.0    0.3210   34.6788   3
240.9    0.3210   34.6786   4
242.0    0.3516   34.6882   4
243.0    0.3552   34.6916   3
244.0    0.3554   34.6908   4
245.0    0.3693   34.6930   3
245.9    0.3879   34.7016   4
247.0    0.3888   34.7011   4
248.0    0.4123   34.7084   3
249.0    0.4253   34.7135   4
249.9    0.4268   34.7122   3
250.9    0.4647   34.7256   4
