%ITP 9, profile 3: year day longitude(E+) latitude(N+) ndepths
2007  256.00009  -128.9245  87.0671  756
%pressure(dbar) temperature(C) salinity nobs
  6.4   -1.5636   28.7994   5
  6.9   -1.5637   28.7996   6
  8.0   -1.5637   28.8002   4
  9.1   -1.5636   28.8008   4
 10.0   -1.5638   28.8012   3
 11.0   -1.5636   28.8016   4
 12.1   -1.5634   28.8031   4
 13.0   -1.5632   28.8050   3
 13.9   -1.5630   28.8065   4
 15.0   -1.5615   28.8107   4
 16.1   -1.5605   28.8139   4
 17.0   -1.5609   28.8134   3
 18.0   -1.5601   28.8156   4
 19.0   -1.5587   28.8195   4
 20.1   -1.5583   28.8213   4
 21.0   -1.5563   28.8275   3
 22.0   -1.5557   28.8324   4
 23.1   -1.5557   28.8381   4
 24.0   -1.5549   28.8481   3
 25.0   -1.5544   28.8527   4
 26.0   -1.5540   28.8576   3
 26.9   -1.5349   28.9960   4
 28.0   -1.4927   29.3127   4
 29.0   -1.4981   29.3753   3
 30.0   -1.5079   29.3929   4
 31.1   -1.5179   29.4156   4
 32.0   -1.5228   29.4365   3
 33.0   -1.5272   29.4680   4
 34.0   -1.5324   29.5082   3
 34.9   -1.5335   29.5399   4
 36.0   -1.5371   29.5955   4
 37.0   -1.5332   29.6395   3
 37.9   -1.5423   29.6731   4
 39.0   -1.5451   29.7170   4
 40.0   -1.5414   29.7586   3
 41.0   -1.5476   29.8170   4
 42.1   -1.5521   29.9096   4
 43.0   -1.5518   29.9682   3
 44.0   -1.5538   30.0189   4
 45.0   -1.5557   30.0769   3
 45.9   -1.5624   30.1649   4
 47.0   -1.5654   30.2878   4
 48.0   -1.5727   30.3923   3
 48.9   -1.5758   30.4974   4
 50.0   -1.5820   30.5745   4
 51.0   -1.5832   30.6491   3
 51.9   -1.5859   30.7271   4
 53.0   -1.5859   30.8160   4
 54.0   -1.5850   30.8758   3
 55.0   -1.6041   30.9552   4
 56.1   -1.6130   31.0730   4
 57.0   -1.6061   31.1502   3
 58.0   -1.5899   31.2483   4
 59.0   -1.5733   31.3848   3
 59.9   -1.5729   31.4699   4
 61.0   -1.5728   31.5384   4
 62.0   -1.5730   31.6013   3
 63.0   -1.5770   31.6619   4
 64.1   -1.5880   31.7371   4
 65.0   -1.5946   31.8075   3
 66.0   -1.5760   31.8672   4
 67.0   -1.5777   31.9150   3
 67.9   -1.5727   31.9591   4
 69.0   -1.5624   32.0274   4
 70.0   -1.5665   32.0852   3
 71.0   -1.5738   32.1321   4
 72.0   -1.5501   32.2208   3
 72.9   -1.5406   32.3079   4
 74.0   -1.5438   32.3720   4
 75.0   -1.5384   32.4150   3
 76.0   -1.5299   32.4565   4
 77.0   -1.5209   32.4998   3
 77.9   -1.5219   32.5377   4
 79.0   -1.5150   32.5853   4
 80.0   -1.5058   32.6395   3
 81.0   -1.4988   32.6883   4
 82.1   -1.4944   32.7338   4
 83.1   -1.4880   32.7933   3
 84.0   -1.4852   32.8371   4
 85.0   -1.4836   32.8683   3
 86.0   -1.4814   32.9182   4
 87.1   -1.4806   32.9589   4
 88.0   -1.4806   32.9904   3
 89.0   -1.4817   33.0284   4
 90.0   -1.4848   33.0762   3
 90.9   -1.4923   33.1366   4
 92.1   -1.4930   33.1892   4
 93.0   -1.5024   33.2210   3
 94.0   -1.4932   33.2605   4
 95.0   -1.5026   33.3118   3
 95.9   -1.5068   33.3692   4
 97.1   -1.5171   33.4126   4
 98.0   -1.5346   33.4430   3
 99.0   -1.5302   33.4718   4
100.0   -1.5255   33.5071   3
100.9   -1.5329   33.5380   4
102.1   -1.5474   33.5776   4
103.0   -1.5538   33.6201   3
104.0   -1.5504   33.6530   4
105.0   -1.5321   33.6787   3
106.0   -1.5184   33.6973   4
107.0   -1.5217   33.7143   3
107.9   -1.5270   33.7366   4
109.1   -1.5281   33.7647   4
110.0   -1.5219   33.7932   3
111.0   -1.5223   33.8145   4
112.0   -1.5211   33.8292   3
113.0   -1.5173   33.8452   4
114.0   -1.5151   33.8607   3
114.9   -1.5147   33.8743   4
116.1   -1.5129   33.8929   4
117.0   -1.5112   33.9062   3
118.0   -1.5063   33.9272   4
119.0   -1.5002   33.9427   3
120.0   -1.4908   33.9572   4
121.0   -1.4773   33.9744   3
121.9   -1.4605   33.9863   4
123.0   -1.4292   34.0051   4
124.0   -1.4109   34.0167   3
125.0   -1.3955   34.0252   4
126.0   -1.3684   34.0356   3
127.0   -1.3446   34.0466   4
127.9   -1.3278   34.0573   3
128.9   -1.2995   34.0743   4
130.0   -1.2691   34.0886   4
131.0   -1.2484   34.0974   3
132.0   -1.2315   34.1049   4
133.0   -1.2100   34.1131   3
